Time	SourceV	Current	Voltage
1.030210	5740033.866200	3.484300e-06	2.000000e+01
2.092790	4840505.348758	4.131800e-06	2.000000e+01
3.120773	4152220.399859	4.816700e-06	2.000000e+01
4.147969	3662131.726878	5.461300e-06	2.000000e+01
5.175639	3273751.063969	6.109200e-06	2.000000e+01
6.204593	2975083.674228	6.722500e-06	2.000000e+01
7.228294	2764072.584546	7.235700e-06	2.000000e+01
8.252543	2617013.202832	7.642300e-06	2.000000e+01
9.275540	2524137.060642	7.923500e-06	2.000000e+01
10.299319	2467247.292196	8.106200e-06	2.000000e+01
11.322532	2434185.704027	8.216300e-06	2.000000e+01
12.346768	2422099.233406	8.257300e-06	2.000000e+01
13.370591	2423214.393893	8.253500e-06	2.000000e+01
14.395175	2435578.937113	8.211600e-06	2.000000e+01
15.420325	2449059.561129	8.166400e-06	2.000000e+01
16.444834	2462993.522327	8.120200e-06	2.000000e+01
17.469151	2477669.999133	8.072100e-06	2.000000e+01
18.493365	2487685.954525	8.039600e-06	2.000000e+01
19.517368	2499625.056242	8.001200e-06	2.000000e+01
20.541686	2507271.086150	7.976800e-06	2.000000e+01
21.565587	2510733.385222	7.965800e-06	2.000000e+01
22.589431	2511111.669136	7.964600e-06	2.000000e+01
23.613602	2512878.502324	7.959000e-06	2.000000e+01
24.637541	2510859.467196	7.965400e-06	2.000000e+01
25.661482	2498969.175215	8.003300e-06	2.000000e+01
26.686220	2483145.648908	8.054300e-06	2.000000e+01
27.710529	2464085.947318	8.116600e-06	2.000000e+01
28.734638	2448849.652876	8.167100e-06	2.000000e+01
29.758388	2428333.798764	8.236100e-06	2.000000e+01
30.782131	2409638.554217	8.300000e-06	2.000000e+01
31.805484	2389343.527866	8.370500e-06	2.000000e+01
32.829854	2370061.384590	8.438600e-06	2.000000e+01
33.853691	2348244.687096	8.517000e-06	2.000000e+01
34.877389	2322286.988226	8.612200e-06	2.000000e+01
35.901499	2299167.701292	8.698800e-06	2.000000e+01
36.925572	2272133.419674	8.802300e-06	2.000000e+01
37.949554	2245803.155353	8.905500e-06	2.000000e+01
38.972502	2221901.280926	9.001300e-06	2.000000e+01
39.996454	2197729.745173	9.100300e-06	2.000000e+01
41.020685	2173487.795866	9.201800e-06	2.000000e+01
42.044516	2148504.640770	9.308800e-06	2.000000e+01
43.067619	2123390.204801	9.418900e-06	2.000000e+01
44.091371	2099737.532808	9.525000e-06	2.000000e+01
45.115559	2073312.323768	9.646400e-06	2.000000e+01
46.139597	2046789.610496	9.771400e-06	2.000000e+01
47.162705	2022142.459936	9.890500e-06	2.000000e+01
48.184451	2000380.072214	9.998100e-06	2.000000e+01
49.208318	1983733.386233	1.008200e-05	2.000000e+01
50.233197	1961168.856639	1.019800e-05	2.000000e+01
51.257606	1936858.415650	1.032600e-05	2.000000e+01
52.281563	1915158.479364	1.044300e-05	2.000000e+01
53.305938	1894836.570346	1.055500e-05	2.000000e+01
54.330760	1876524.676299	1.065800e-05	2.000000e+01
55.354677	1855804.027095	1.077700e-05	2.000000e+01
56.379178	1836378.661280	1.089100e-05	2.000000e+01
57.404187	1814717.357772	1.102100e-05	2.000000e+01
58.428702	1795170.990037	1.114100e-05	2.000000e+01
59.452369	1776356.692424	1.125900e-05	2.000000e+01
60.476513	1758396.342536	1.137400e-05	2.000000e+01
61.500902	1740189.680675	1.149300e-05	2.000000e+01
62.525315	1722207.870490	1.161300e-05	2.000000e+01
63.549471	1703287.344575	1.174200e-05	2.000000e+01
64.573330	1684210.526316	1.187500e-05	2.000000e+01
65.597527	1665556.295803	1.200800e-05	2.000000e+01
66.621558	1647310.765176	1.214100e-05	2.000000e+01
67.645453	1628797.133317	1.227900e-05	2.000000e+01
68.669617	1611993.229628	1.240700e-05	2.000000e+01
69.694085	1595659.805330	1.253400e-05	2.000000e+01
70.718215	1576541.068895	1.268600e-05	2.000000e+01
71.743326	1562255.897516	1.280200e-05	2.000000e+01
72.767638	1545117.428925	1.294400e-05	2.000000e+01
73.792129	1530807.500957	1.306500e-05	2.000000e+01
74.816491	1516070.345664	1.319200e-05	2.000000e+01
75.839649	1501726.986034	1.331800e-05	2.000000e+01
76.863498	1488316.713797	1.343800e-05	2.000000e+01
77.887927	1476123.699166	1.354900e-05	2.000000e+01
78.912332	1461027.102053	1.368900e-05	2.000000e+01
79.936265	1445191.126526	1.383900e-05	2.000000e+01
80.959447	1432049.262495	1.396600e-05	2.000000e+01
81.983856	1419950.301739	1.408500e-05	2.000000e+01
83.008703	1406370.859996	1.422100e-05	2.000000e+01
84.033203	1394214.011851	1.434500e-05	2.000000e+01
85.058249	1381120.088392	1.448100e-05	2.000000e+01
86.082185	1368457.064660	1.461500e-05	2.000000e+01
87.107202	1354096.140826	1.477000e-05	2.000000e+01
88.131529	1342552.191716	1.489700e-05	2.000000e+01
89.155484	1331380.641725	1.502200e-05	2.000000e+01
90.179479	1319783.555497	1.515400e-05	2.000000e+01
91.203516	1307274.985293	1.529900e-05	2.000000e+01
92.228263	1296008.294453	1.543200e-05	2.000000e+01
93.252721	1285512.276642	1.555800e-05	2.000000e+01
94.276718	1274209.989806	1.569600e-05	2.000000e+01
95.300644	1262307.498107	1.584400e-05	2.000000e+01
96.326230	1251877.816725	1.597600e-05	2.000000e+01
97.349662	1240694.789082	1.612000e-05	2.000000e+01
98.373440	1230466.346745	1.625400e-05	2.000000e+01
99.397571	1220777.635354	1.638300e-05	2.000000e+01
100.422285	1211240.310078	1.651200e-05	2.000000e+01
101.446541	1202212.070209	1.663600e-05	2.000000e+01
102.470540	1193175.038778	1.676200e-05	2.000000e+01
103.495330	1183572.020357	1.689800e-05	2.000000e+01
104.519525	1173295.787868	1.704600e-05	2.000000e+01
105.543426	1164144.353900	1.718000e-05	2.000000e+01
106.567519	1154134.687518	1.732900e-05	2.000000e+01
107.592056	1144688.644689	1.747200e-05	2.000000e+01
108.616238	1135653.852706	1.761100e-05	2.000000e+01
109.638578	1126697.087488	1.775100e-05	2.000000e+01
110.661447	1118318.049653	1.788400e-05	2.000000e+01
111.684642	1110062.718544	1.801700e-05	2.000000e+01
112.707713	1100533.758873	1.817300e-05	2.000000e+01
113.730671	1092478.286994	1.830700e-05	2.000000e+01
114.753686	1083893.344895	1.845200e-05	2.000000e+01
115.778508	1074575.542661	1.861200e-05	2.000000e+01
116.802530	1064112.795956	1.879500e-05	2.000000e+01
117.826589	1054852.320675	1.896000e-05	2.000000e+01
118.851812	1048657.718121	1.907200e-05	2.000000e+01
119.875619	1041449.697980	1.920400e-05	2.000000e+01
120.899455	1032044.997162	1.937900e-05	2.000000e+01
121.923353	1022756.328305	1.955500e-05	2.000000e+01
122.948191	1014764.828251	1.970900e-05	2.000000e+01
123.972475	1007049.345418	1.986000e-05	2.000000e+01
124.995721	999950.002500	2.000100e-05	2.000000e+01
126.019536	992555.831266	2.015000e-05	2.000000e+01
127.043603	985221.674877	2.030000e-05	2.000000e+01
128.067493	977278.279990	2.046500e-05	2.000000e+01
129.091250	968992.248062	2.064000e-05	2.000000e+01
130.113753	961168.781238	2.080800e-05	2.000000e+01
131.138322	953879.906520	2.096700e-05	2.000000e+01
132.162401	946387.166990	2.113300e-05	2.000000e+01
133.186346	937646.507267	2.133000e-05	2.000000e+01
134.210496	931402.226051	2.147300e-05	2.000000e+01
135.235068	924043.614859	2.164400e-05	2.000000e+01
136.259606	917683.766174	2.179400e-05	2.000000e+01
137.283622	909132.233283	2.199900e-05	2.000000e+01
138.307672	901631.953836	2.218200e-05	2.000000e+01
139.331633	894614.421184	2.235600e-05	2.000000e+01
140.355683	886760.663297	2.255400e-05	2.000000e+01
141.379506	880126.738250	2.272400e-05	2.000000e+01
142.403531	873438.728273	2.289800e-05	2.000000e+01
143.428120	866400.970369	2.308400e-05	2.000000e+01
144.451695	859328.005500	2.327400e-05	2.000000e+01
145.474651	852551.259644	2.345900e-05	2.000000e+01
146.497711	844558.929099	2.368100e-05	2.000000e+01
147.522518	837450.799766	2.388200e-05	2.000000e+01
148.547448	830082.178136	2.409400e-05	2.000000e+01
149.571659	823248.538734	2.429400e-05	2.000000e+01
150.595742	816659.861168	2.449000e-05	2.000000e+01
151.620226	810405.608007	2.467900e-05	2.000000e+01
152.644537	804214.081789	2.486900e-05	2.000000e+01
153.668369	797289.216663	2.508500e-05	2.000000e+01
154.692570	790920.235694	2.528700e-05	2.000000e+01
155.716738	783914.083017	2.551300e-05	2.000000e+01
156.741512	777665.448324	2.571800e-05	2.000000e+01
157.766203	771396.613569	2.592700e-05	2.000000e+01
158.791283	764701.384110	2.615400e-05	2.000000e+01
159.815695	757977.715455	2.638600e-05	2.000000e+01
160.839644	751004.468477	2.663100e-05	2.000000e+01
161.863603	743743.259827	2.689100e-05	2.000000e+01
162.887428	736648.250460	2.715000e-05	2.000000e+01
163.910630	729102.110751	2.743100e-05	2.000000e+01
164.945450	722804.481388	2.767000e-05	2.000000e+01
165.969418	715512.306812	2.795200e-05	2.000000e+01
166.993240	708943.319982	2.821100e-05	2.000000e+01
168.016726	701557.457556	2.850800e-05	2.000000e+01
169.041697	694733.916910	2.878800e-05	2.000000e+01
170.065548	688018.163680	2.906900e-05	2.000000e+01
171.089750	681523.887412	2.934600e-05	2.000000e+01
172.113688	674741.068115	2.964100e-05	2.000000e+01
173.137669	668002.672011	2.994000e-05	2.000000e+01
174.161660	661222.600588	3.024700e-05	2.000000e+01
175.185825	654943.183679	3.053700e-05	2.000000e+01
176.209618	647983.152438	3.086500e-05	2.000000e+01
177.233561	642137.032043	3.114600e-05	2.000000e+01
178.256761	636638.548464	3.141500e-05	2.000000e+01
179.280205	630875.023658	3.170200e-05	2.000000e+01
180.304305	624707.168515	3.201500e-05	2.000000e+01
181.328074	618563.077970	3.233300e-05	2.000000e+01
182.352478	611452.505427	3.270900e-05	2.000000e+01
183.376338	604924.082028	3.306200e-05	2.000000e+01
184.399681	598300.825655	3.342800e-05	2.000000e+01
185.423607	591961.167347	3.378600e-05	2.000000e+01
186.448453	585994.726047	3.413000e-05	2.000000e+01
187.472645	580181.016477	3.447200e-05	2.000000e+01
188.496667	573921.028466	3.484800e-05	2.000000e+01
189.521083	567456.376791	3.524500e-05	2.000000e+01
190.545386	560978.346236	3.565200e-05	2.000000e+01
191.569401	554262.276909	3.608400e-05	2.000000e+01
192.593521	547465.235958	3.653200e-05	2.000000e+01
193.618062	540686.672074	3.699000e-05	2.000000e+01
194.640598	533774.586992	3.746900e-05	2.000000e+01
195.663751	527273.206612	3.793100e-05	2.000000e+01
196.686706	520697.734965	3.841000e-05	2.000000e+01
197.712476	514046.315573	3.890700e-05	2.000000e+01
198.736580	507279.460255	3.942600e-05	2.000000e+01
199.760320	500100.020004	3.999200e-05	2.000000e+01
200.783674	493242.576699	4.054800e-05	2.000000e+01
201.808240	486416.810565	4.111700e-05	2.000000e+01
202.832659	479811.913730	4.168300e-05	2.000000e+01
203.856545	473316.767246	4.225500e-05	2.000000e+01
204.881501	467049.647378	4.282200e-05	2.000000e+01
205.905700	459622.190559	4.351400e-05	2.000000e+01
206.930633	452478.450714	4.420100e-05	2.000000e+01
207.954722	444849.751996	4.495900e-05	2.000000e+01
208.980420	437320.971727	4.573300e-05	2.000000e+01
210.004685	430691.043780	4.643700e-05	2.000000e+01
211.028556	422761.477974	4.730800e-05	2.000000e+01
212.052325	415101.388514	4.818100e-05	2.000000e+01
213.075479	406834.825061	4.916000e-05	2.000000e+01
214.099783	398739.981658	5.015800e-05	2.000000e+01
215.123506	390632.629544	5.119900e-05	2.000000e+01
216.147387	382973.019551	5.222300e-05	2.000000e+01
217.170677	376052.948255	5.318400e-05	2.000000e+01
218.195201	369392.165192	5.414300e-05	2.000000e+01
219.219569	362871.035634	5.511600e-05	2.000000e+01
220.243584	356239.535464	5.614200e-05	2.000000e+01
221.267464	349570.901718	5.721300e-05	2.000000e+01
222.292675	343495.062258	5.822500e-05	2.000000e+01
223.316261	338020.551650	5.916800e-05	2.000000e+01
224.341432	332275.589374	6.019100e-05	2.000000e+01
225.365382	326653.273882	6.122700e-05	2.000000e+01
226.389754	321305.786717	6.224600e-05	2.000000e+01
227.414463	316205.533597	6.325000e-05	2.000000e+01
228.438253	311317.964603	6.424300e-05	2.000000e+01
229.461779	305983.507489	6.536300e-05	2.000000e+01
230.485875	299571.612594	6.676200e-05	2.000000e+01
231.509576	293936.098292	6.804200e-05	2.000000e+01
232.533325	287960.376652	6.945400e-05	2.000000e+01
233.557734	282461.938254	7.080600e-05	2.000000e+01
234.582154	277146.499640	7.216400e-05	2.000000e+01
235.606469	272546.401025	7.338200e-05	2.000000e+01
236.630301	267970.791184	7.463500e-05	2.000000e+01
237.655348	263539.333245	7.589000e-05	2.000000e+01
238.678740	259342.825281	7.711800e-05	2.000000e+01
239.703548	255212.719802	7.836600e-05	2.000000e+01
240.727751	251155.314446	7.963200e-05	2.000000e+01
241.754145	247457.375467	8.082200e-05	2.000000e+01
242.779631	243756.779485	8.204900e-05	2.000000e+01
243.803992	239983.681110	8.333900e-05	2.000000e+01
244.827660	236437.361832	8.458900e-05	2.000000e+01
245.851704	233037.763770	8.582300e-05	2.000000e+01
246.875402	229716.070936	8.706400e-05	2.000000e+01
247.899472	226582.680020	8.826800e-05	2.000000e+01
248.923672	222856.124086	8.974400e-05	2.000000e+01
249.947538	219746.412640	9.101400e-05	2.000000e+01
250.971399	216595.551127	9.233800e-05	2.000000e+01
251.996284	213672.930845	9.360100e-05	2.000000e+01
253.021575	210770.365687	9.489000e-05	2.000000e+01
254.046340	207798.684634	9.624700e-05	2.000000e+01
255.070822	205239.771363	9.744700e-05	2.000000e+01
256.095230	202963.263649	9.854000e-05	2.000000e+01
257.119715	200742.748168	9.963000e-05	2.000000e+01
258.143524	198373.338623	1.008200e-04	2.000000e+01
259.167374	196328.654167	1.018700e-04	2.000000e+01
260.191792	194174.757282	1.030000e-04	2.000000e+01
261.215586	191993.856197	1.041700e-04	2.000000e+01
262.238812	189897.455374	1.053200e-04	2.000000e+01
263.263456	187740.542570	1.065300e-04	2.000000e+01
264.287925	185770.016719	1.076600e-04	2.000000e+01
265.312747	183941.874368	1.087300e-04	2.000000e+01
266.336486	181950.509461	1.099200e-04	2.000000e+01
267.361468	180050.414116	1.110800e-04	2.000000e+01
268.385736	178126.113288	1.122800e-04	2.000000e+01
269.409760	176195.929874	1.135100e-04	2.000000e+01
270.433816	174200.853584	1.148100e-04	2.000000e+01
271.457698	172250.452157	1.161100e-04	2.000000e+01
272.481858	170372.263396	1.173900e-04	2.000000e+01
273.505766	168591.418697	1.186300e-04	2.000000e+01
274.530425	166861.338228	1.198600e-04	2.000000e+01
275.554602	165248.285549	1.210300e-04	2.000000e+01
276.578468	163585.800752	1.222600e-04	2.000000e+01
277.602537	161956.433719	1.234900e-04	2.000000e+01
278.627373	160307.790959	1.247600e-04	2.000000e+01
279.650649	158717.562098	1.260100e-04	2.000000e+01
