Time	SourceV	Current	Voltage
1.029399	7937515.875032	9.448800e-07	7.500000e+00
2.072860	7189417.177914	1.043200e-06	7.500000e+00
3.101318	6846188.954815	1.095500e-06	7.500000e+00
4.128676	6554798.112218	1.144200e-06	7.500000e+00
5.156667	6271427.376871	1.195900e-06	7.500000e+00
6.186645	5999040.153575	1.250200e-06	7.500000e+00
7.211368	5744925.315971	1.305500e-06	7.500000e+00
8.234505	5510249.063258	1.361100e-06	7.500000e+00
9.258514	5307855.626327	1.413000e-06	7.500000e+00
10.283129	5115263.947620	1.466200e-06	7.500000e+00
11.307763	4943642.475776	1.517100e-06	7.500000e+00
12.331579	4780724.120347	1.568800e-06	7.500000e+00
13.355471	4637932.100674	1.617100e-06	7.500000e+00
14.379822	4502070.952638	1.665900e-06	7.500000e+00
15.403810	4378794.955628	1.712800e-06	7.500000e+00
16.427749	4261847.937266	1.759800e-06	7.500000e+00
17.450863	4161580.290756	1.802200e-06	7.500000e+00
18.475226	4071219.194441	1.842200e-06	7.500000e+00
19.500900	3987028.866089	1.881100e-06	7.500000e+00
20.524408	3911546.886409	1.917400e-06	7.500000e+00
21.548655	3842803.709587	1.951700e-06	7.500000e+00
22.572484	3776625.207714	1.985900e-06	7.500000e+00
23.596538	3714526.274083	2.019100e-06	7.500000e+00
24.619685	3660500.756503	2.048900e-06	7.500000e+00
25.644056	3608545.034642	2.078400e-06	7.500000e+00
26.668165	3560239.248077	2.106600e-06	7.500000e+00
27.693284	3516174.402250	2.133000e-06	7.500000e+00
28.717428	3480601.447930	2.154800e-06	7.500000e+00
29.740803	3443368.073091	2.178100e-06	7.500000e+00
30.765883	3410796.307245	2.198900e-06	7.500000e+00
31.789705	3375793.311428	2.221700e-06	7.500000e+00
32.813356	3344183.350426	2.242700e-06	7.500000e+00
33.837820	3310819.758972	2.265300e-06	7.500000e+00
34.861756	3279118.572928	2.287200e-06	7.500000e+00
35.885490	3245629.219318	2.310800e-06	7.500000e+00
36.909588	3216675.244467	2.331600e-06	7.500000e+00
37.933379	3186201.622839	2.353900e-06	7.500000e+00
38.957759	3166293.747625	2.368700e-06	7.500000e+00
39.981656	3144654.088050	2.385000e-06	7.500000e+00
41.005400	3122788.025149	2.401700e-06	7.500000e+00
42.028626	3105075.763849	2.415400e-06	7.500000e+00
43.053482	3085023.240508	2.431100e-06	7.500000e+00
44.077833	3064226.180748	2.447600e-06	7.500000e+00
45.101438	3045066.991474	2.463000e-06	7.500000e+00
46.124905	3026023.804721	2.478500e-06	7.500000e+00
47.149616	3006012.024048	2.495000e-06	7.500000e+00
48.173802	2984837.027898	2.512700e-06	7.500000e+00
49.198696	2964544.053125	2.529900e-06	7.500000e+00
50.222708	2941753.284958	2.549500e-06	7.500000e+00
51.247039	2921015.734538	2.567600e-06	7.500000e+00
52.271457	2896983.274750	2.588900e-06	7.500000e+00
53.294708	2874774.809307	2.608900e-06	7.500000e+00
54.317926	2856272.374134	2.625800e-06	7.500000e+00
55.342531	2836611.195159	2.644000e-06	7.500000e+00
56.366745	2815738.098814	2.663600e-06	7.500000e+00
57.390582	2795482.500280	2.682900e-06	7.500000e+00
58.413875	2777469.170092	2.700300e-06	7.500000e+00
59.438366	2751990.606539	2.725300e-06	7.500000e+00
60.462812	2734132.915315	2.743100e-06	7.500000e+00
61.486831	2716702.285652	2.760700e-06	7.500000e+00
62.510790	2702994.918370	2.774700e-06	7.500000e+00
63.535237	2686920.073084	2.791300e-06	7.500000e+00
64.559657	2670369.579150	2.808600e-06	7.500000e+00
65.583521	2651394.633577	2.828700e-06	7.500000e+00
66.607014	2636018.557571	2.845200e-06	7.500000e+00
67.631450	2616157.388028	2.866800e-06	7.500000e+00
68.655729	2598932.704969	2.885800e-06	7.500000e+00
69.679599	2582911.457795	2.903700e-06	7.500000e+00
70.703513	2567701.735766	2.920900e-06	7.500000e+00
71.727793	2551541.130843	2.939400e-06	7.500000e+00
72.750897	2531645.569620	2.962500e-06	7.500000e+00
73.774771	2513910.303680	2.983400e-06	7.500000e+00
74.798920	2498667.377399	3.001600e-06	7.500000e+00
75.823301	2483032.610495	3.020500e-06	7.500000e+00
76.848717	2464673.020046	3.043000e-06	7.500000e+00
77.872693	2445545.845833	3.066800e-06	7.500000e+00
78.896984	2430566.808180	3.085700e-06	7.500000e+00
79.921175	2419667.053813	3.099600e-06	7.500000e+00
80.945923	2401844.616666	3.122600e-06	7.500000e+00
81.969916	2384586.035864	3.145200e-06	7.500000e+00
82.994035	2368844.951202	3.166100e-06	7.500000e+00
84.019015	2355083.840985	3.184600e-06	7.500000e+00
85.042673	2339436.663651	3.205900e-06	7.500000e+00
86.066674	2322772.461210	3.228900e-06	7.500000e+00
87.090644	2306343.983517	3.251900e-06	7.500000e+00
88.115235	2293858.575973	3.269600e-06	7.500000e+00
89.139702	2284287.150123	3.283300e-06	7.500000e+00
90.163724	2289936.492428	3.275200e-06	7.500000e+00
91.187078	2269563.638564	3.304600e-06	7.500000e+00
92.210707	2264082.593733	3.312600e-06	7.500000e+00
93.235009	2250765.260188	3.332200e-06	7.500000e+00
94.258773	2236069.288334	3.354100e-06	7.500000e+00
95.282713	2224397.188362	3.371700e-06	7.500000e+00
96.308511	2206466.417581	3.399100e-06	7.500000e+00
97.333079	2189972.844337	3.424700e-06	7.500000e+00
98.356796	2177637.118551	3.444100e-06	7.500000e+00
99.380730	2161570.164568	3.469700e-06	7.500000e+00
100.405567	2145308.924485	3.496000e-06	7.500000e+00
101.429782	2130016.188123	3.521100e-06	7.500000e+00
102.454705	2116013.993906	3.544400e-06	7.500000e+00
103.478695	2101841.212903	3.568300e-06	7.500000e+00
104.502637	2087217.877717	3.593300e-06	7.500000e+00
105.526689	2077677.433653	3.609800e-06	7.500000e+00
106.550962	2064693.737096	3.632500e-06	7.500000e+00
107.574812	2049796.386892	3.658900e-06	7.500000e+00
108.598993	2035885.881810	3.683900e-06	7.500000e+00
109.622919	2024947.351369	3.703800e-06	7.500000e+00
110.647675	2013747.180754	3.724400e-06	7.500000e+00
111.671677	2004704.372928	3.741200e-06	7.500000e+00
112.695841	1992031.872510	3.765000e-06	7.500000e+00
113.719620	1980877.925096	3.786200e-06	7.500000e+00
114.744005	1970158.663444	3.806800e-06	7.500000e+00
115.768833	1962323.390895	3.822000e-06	7.500000e+00
116.792947	1950889.605660	3.844400e-06	7.500000e+00
117.818943	1940792.878584	3.864400e-06	7.500000e+00
118.843853	1929260.450161	3.887500e-06	7.500000e+00
119.867106	1917422.983510	3.911500e-06	7.500000e+00
120.890853	1907571.788285	3.931700e-06	7.500000e+00
121.915587	1894800.666970	3.958200e-06	7.500000e+00
122.939980	1886602.606027	3.975400e-06	7.500000e+00
123.963928	1876970.819360	3.995800e-06	7.500000e+00
124.989544	1864790.273254	4.021900e-06	7.500000e+00
126.015351	1855562.977807	4.041900e-06	7.500000e+00
127.039877	1851029.172220	4.051800e-06	7.500000e+00
128.064824	1846062.963054	4.062700e-06	7.500000e+00
129.089167	1840716.652350	4.074500e-06	7.500000e+00
130.113209	1841665.848149	4.072400e-06	7.500000e+00
