Time	SourceV	Current	Voltage
1.035161	5361930.294906	2.797500e-06	1.500000e+01
2.099042	4573031.310021	3.280100e-06	1.500000e+01
3.127754	4091541.420038	3.666100e-06	1.500000e+01
4.154938	3677281.753328	4.079100e-06	1.500000e+01
5.182425	3366323.301690	4.455900e-06	1.500000e+01
6.211770	3113389.651093	4.817900e-06	1.500000e+01
7.235897	2916188.735735	5.143700e-06	1.500000e+01
8.259992	2759584.958422	5.435600e-06	1.500000e+01
9.286212	2637733.659240	5.686700e-06	1.500000e+01
10.311537	2547035.250968	5.889200e-06	1.500000e+01
11.335981	2482662.738543	6.041900e-06	1.500000e+01
12.360121	2432655.973792	6.166100e-06	1.500000e+01
13.385244	2398656.752219	6.253500e-06	1.500000e+01
14.410029	2376162.339411	6.312700e-06	1.500000e+01
15.433941	2363135.092556	6.347500e-06	1.500000e+01
16.458067	2357637.961115	6.362300e-06	1.500000e+01
17.482315	2357971.515704	6.361400e-06	1.500000e+01
18.505967	2358342.242626	6.360400e-06	1.500000e+01
19.530063	2362465.153639	6.349300e-06	1.500000e+01
20.554068	2366378.494352	6.338800e-06	1.500000e+01
21.578401	2372666.877570	6.322000e-06	1.500000e+01
22.602907	2379215.176221	6.304600e-06	1.500000e+01
23.626791	2383714.462790	6.292700e-06	1.500000e+01
24.650796	2381519.409383	6.298500e-06	1.500000e+01
25.675529	2381103.562131	6.299600e-06	1.500000e+01
26.699975	2380461.174678	6.301300e-06	1.500000e+01
27.726876	2385496.183206	6.288000e-06	1.500000e+01
28.750907	2390019.279489	6.276100e-06	1.500000e+01
29.774891	2392306.342802	6.270100e-06	1.500000e+01
30.800336	2390895.470050	6.273800e-06	1.500000e+01
31.824906	2394941.882744	6.263200e-06	1.500000e+01
32.849000	2397774.864925	6.255800e-06	1.500000e+01
33.873058	2390552.536376	6.274700e-06	1.500000e+01
34.897583	2376651.772982	6.311400e-06	1.500000e+01
35.921960	2371016.691958	6.326400e-06	1.500000e+01
36.945892	2359640.705375	6.356900e-06	1.500000e+01
37.969893	2344592.587961	6.397700e-06	1.500000e+01
38.995311	2329735.186767	6.438500e-06	1.500000e+01
40.019747	2315958.498024	6.476800e-06	1.500000e+01
41.043968	2302520.492432	6.514600e-06	1.500000e+01
42.067960	2287143.205660	6.558400e-06	1.500000e+01
43.092502	2274450.341168	6.595000e-06	1.500000e+01
44.116917	2256623.189060	6.647100e-06	1.500000e+01
45.140857	2239708.539262	6.697300e-06	1.500000e+01
46.164966	2222584.421165	6.748900e-06	1.500000e+01
47.189422	2205331.020186	6.801700e-06	1.500000e+01
48.213872	2186079.048618	6.861600e-06	1.500000e+01
49.237951	2170735.589934	6.910100e-06	1.500000e+01
50.262026	2157218.051601	6.953400e-06	1.500000e+01
51.286322	2139678.192400	7.010400e-06	1.500000e+01
52.310080	2125579.220338	7.056900e-06	1.500000e+01
53.333891	2109585.958596	7.110400e-06	1.500000e+01
54.357913	2092984.316571	7.166800e-06	1.500000e+01
55.382157	2075176.735885	7.228300e-06	1.500000e+01
56.406891	2058432.023713	7.287100e-06	1.500000e+01
57.430856	2039844.971782	7.353500e-06	1.500000e+01
58.454757	2024264.179971	7.410100e-06	1.500000e+01
59.479156	2009915.583545	7.463000e-06	1.500000e+01
60.502671	1998454.528498	7.505800e-06	1.500000e+01
61.526734	1985256.164220	7.555700e-06	1.500000e+01
62.550974	1968297.291623	7.620800e-06	1.500000e+01
63.575341	1951371.814386	7.686900e-06	1.500000e+01
64.599143	1935309.068858	7.750700e-06	1.500000e+01
65.622877	1921180.373221	7.807700e-06	1.500000e+01
66.647142	1904592.607641	7.875700e-06	1.500000e+01
67.671468	1887599.728186	7.946600e-06	1.500000e+01
68.695099	1873337.413046	8.007100e-06	1.500000e+01
69.718279	1860903.654815	8.060600e-06	1.500000e+01
70.742012	1847859.562673	8.117500e-06	1.500000e+01
71.766385	1830116.395403	8.196200e-06	1.500000e+01
72.790718	1817322.720169	8.253900e-06	1.500000e+01
73.814801	1802711.277762	8.320800e-06	1.500000e+01
74.838156	1789271.527919	8.383300e-06	1.500000e+01
75.862626	1774370.985486	8.453700e-06	1.500000e+01
76.887146	1760997.428944	8.517900e-06	1.500000e+01
77.910950	1747355.668422	8.584400e-06	1.500000e+01
78.934921	1734324.596191	8.648900e-06	1.500000e+01
79.959475	1722415.515519	8.708700e-06	1.500000e+01
80.983205	1711781.622313	8.762800e-06	1.500000e+01
82.007807	1699158.350231	8.827900e-06	1.500000e+01
83.032335	1687421.956735	8.889300e-06	1.500000e+01
84.057415	1674742.647880	8.956600e-06	1.500000e+01
85.080983	1663856.597746	9.015200e-06	1.500000e+01
86.105042	1654533.421575	9.066000e-06	1.500000e+01
87.128909	1643493.409591	9.126900e-06	1.500000e+01
88.152613	1632830.784303	9.186500e-06	1.500000e+01
89.176898	1623323.918055	9.240300e-06	1.500000e+01
90.200321	1612591.111398	9.301800e-06	1.500000e+01
91.224095	1603797.793174	9.352800e-06	1.500000e+01
92.248214	1595099.853251	9.403800e-06	1.500000e+01
93.272693	1583865.688190	9.470500e-06	1.500000e+01
94.296917	1573564.122738	9.532500e-06	1.500000e+01
95.321000	1563346.812857	9.594800e-06	1.500000e+01
96.345601	1552039.897772	9.664700e-06	1.500000e+01
97.369183	1541497.101985	9.730800e-06	1.500000e+01
98.392693	1529472.943624	9.807300e-06	1.500000e+01
99.416241	1516821.551001	9.889100e-06	1.500000e+01
100.440424	1507416.489127	9.950800e-06	1.500000e+01
101.464940	1498501.498501	1.001000e-05	1.500000e+01
102.488803	1488685.986503	1.007600e-05	1.500000e+01
103.512042	1479289.940828	1.014000e-05	1.500000e+01
104.537097	1470588.235294	1.020000e-05	1.500000e+01
105.562080	1461845.823994	1.026100e-05	1.500000e+01
106.585346	1453770.110487	1.031800e-05	1.500000e+01
107.609254	1444808.322096	1.038200e-05	1.500000e+01
108.633676	1436231.328993	1.044400e-05	1.500000e+01
109.658924	1427755.568247	1.050600e-05	1.500000e+01
110.683277	1419647.927314	1.056600e-05	1.500000e+01
111.707309	1410172.040989	1.063700e-05	1.500000e+01
112.731492	1402131.239484	1.069800e-05	1.500000e+01
113.755793	1393145.723043	1.076700e-05	1.500000e+01
114.780121	1384019.191733	1.083800e-05	1.500000e+01
115.804118	1374255.611544	1.091500e-05	1.500000e+01
116.828347	1366120.218579	1.098000e-05	1.500000e+01
117.852278	1358449.556240	1.104200e-05	1.500000e+01
118.876119	1348799.568384	1.112100e-05	1.500000e+01
119.900031	1341081.805990	1.118500e-05	1.500000e+01
