Time	SourceV	Current	Voltage
1.028161	5634091.374718	1.952400e-06	1.100000e+01
2.078987	4881729.019660	2.253300e-06	1.100000e+01
3.123424	4482112.297286	2.454200e-06	1.100000e+01
4.161150	4171723.300971	2.636800e-06	1.100000e+01
5.194835	3893805.309735	2.825000e-06	1.100000e+01
6.230253	3659713.211565	3.005700e-06	1.100000e+01
7.254268	3468937.243772	3.171000e-06	1.100000e+01
8.278130	3308768.235825	3.324500e-06	1.100000e+01
9.303644	3174236.740347	3.465400e-06	1.100000e+01
10.328478	3058188.996080	3.596900e-06	1.100000e+01
11.352302	2965439.154580	3.709400e-06	1.100000e+01
12.377075	2877396.740694	3.822900e-06	1.100000e+01
13.401548	2808917.034805	3.916100e-06	1.100000e+01
14.426461	2747527.225497	4.003600e-06	1.100000e+01
15.451111	2703034.770856	4.069500e-06	1.100000e+01
16.474497	2663115.845539	4.130500e-06	1.100000e+01
17.499801	2630005.977286	4.182500e-06	1.100000e+01
18.523278	2603673.546677	4.224800e-06	1.100000e+01
19.547493	2583251.138979	4.258200e-06	1.100000e+01
20.571325	2565119.044843	4.288300e-06	1.100000e+01
21.595719	2552381.836323	4.309700e-06	1.100000e+01
22.619312	2543705.485154	4.324400e-06	1.100000e+01
23.643005	2543587.846275	4.324600e-06	1.100000e+01
24.666326	2541707.102916	4.327800e-06	1.100000e+01
25.690338	2539125.617469	4.332200e-06	1.100000e+01
26.714518	2536432.392548	4.336800e-06	1.100000e+01
27.738519	2531470.784526	4.345300e-06	1.100000e+01
28.762608	2534328.633306	4.340400e-06	1.100000e+01
29.786694	2533978.346003	4.341000e-06	1.100000e+01
30.811214	2529433.406917	4.348800e-06	1.100000e+01
31.835439	2522530.786342	4.360700e-06	1.100000e+01
32.859614	2518718.659126	4.367300e-06	1.100000e+01
33.883914	2513022.023211	4.377200e-06	1.100000e+01
34.908527	2506037.271609	4.389400e-06	1.100000e+01
35.932492	2504097.614278	4.392800e-06	1.100000e+01
36.956593	2499488.740939	4.400900e-06	1.100000e+01
37.980908	2489138.305576	4.419200e-06	1.100000e+01
39.006288	2481613.499977	4.432600e-06	1.100000e+01
40.030155	2471799.020269	4.450200e-06	1.100000e+01
41.053433	2463716.179896	4.464800e-06	1.100000e+01
42.077918	2456728.084869	4.477500e-06	1.100000e+01
43.103192	2451745.196808	4.486600e-06	1.100000e+01
44.127361	2441189.525078	4.506000e-06	1.100000e+01
45.151262	2434005.266302	4.519300e-06	1.100000e+01
46.175664	2422213.903508	4.541300e-06	1.100000e+01
