Time	SourceV	Current	Voltage
1.034740	5605897.711565	1.302200e-06	7.300000e+00
2.090043	4864072.494670	1.500800e-06	7.300000e+00
3.123079	4475781.729001	1.631000e-06	7.300000e+00
4.156636	4221117.150457	1.729400e-06	7.300000e+00
5.185552	4008566.251167	1.821100e-06	7.300000e+00
6.215461	3812408.606643	1.914800e-06	7.300000e+00
7.240499	3634191.267984	2.008700e-06	7.300000e+00
8.264406	3470406.465415	2.103500e-06	7.300000e+00
9.289197	3332420.341459	2.190600e-06	7.300000e+00
10.316295	3205831.979272	2.277100e-06	7.300000e+00
11.343668	3090470.344185	2.362100e-06	7.300000e+00
12.368568	2988129.349161	2.443000e-06	7.300000e+00
13.392509	2902699.908545	2.514900e-06	7.300000e+00
14.419703	2824640.148584	2.584400e-06	7.300000e+00
15.443912	2760341.828632	2.644600e-06	7.300000e+00
16.468282	2689955.044587	2.713800e-06	7.300000e+00
17.492566	2633192.655917	2.772300e-06	7.300000e+00
18.515888	2582516.715605	2.826700e-06	7.300000e+00
19.539714	2540986.459675	2.872900e-06	7.300000e+00
20.563530	2493254.551043	2.927900e-06	7.300000e+00
21.587338	2461642.218850	2.965500e-06	7.300000e+00
22.611341	2428718.767675	3.005700e-06	7.300000e+00
23.635742	2400684.030518	3.040800e-06	7.300000e+00
24.659812	2373752.154261	3.075300e-06	7.300000e+00
25.683418	2354610.844112	3.100300e-06	7.300000e+00
26.707448	2327509.246270	3.136400e-06	7.300000e+00
27.732768	2309688.033918	3.160600e-06	7.300000e+00
28.756791	2299502.299502	3.174600e-06	7.300000e+00
29.781373	2286680.867059	3.192400e-06	7.300000e+00
30.805341	2273789.129419	3.210500e-06	7.300000e+00
31.828777	2262934.374903	3.225900e-06	7.300000e+00
32.852616	2250932.749530	3.243100e-06	7.300000e+00
33.876448	2240019.638528	3.258900e-06	7.300000e+00
34.899836	2230778.633419	3.272400e-06	7.300000e+00
35.924170	2226084.835178	3.279300e-06	7.300000e+00
36.949046	2218103.369694	3.291100e-06	7.300000e+00
37.974942	2208908.254660	3.304800e-06	7.300000e+00
38.999413	2197934.543703	3.321300e-06	7.300000e+00
40.023746	2188314.997452	3.335900e-06	7.300000e+00
41.049157	2182753.259180	3.344400e-06	7.300000e+00
42.073810	2175014.152489	3.356300e-06	7.300000e+00
43.097860	2167458.432304	3.368000e-06	7.300000e+00
44.121971	2160594.311422	3.378700e-06	7.300000e+00
45.146601	2152186.090392	3.391900e-06	7.300000e+00
46.170823	2146553.752058	3.400800e-06	7.300000e+00
47.194975	2141139.203379	3.409400e-06	7.300000e+00
48.218796	2139382.216752	3.412200e-06	7.300000e+00
49.243549	2137815.913550	3.414700e-06	7.300000e+00
50.267568	2136814.682551	3.416300e-06	7.300000e+00
51.290518	2136814.682551	3.416300e-06	7.300000e+00
52.314562	2132009.345794	3.424000e-06	7.300000e+00
53.338642	2129956.525545	3.427300e-06	7.300000e+00
54.362642	2123883.506444	3.437100e-06	7.300000e+00
55.385948	2119136.089178	3.444800e-06	7.300000e+00
56.409802	2115083.734137	3.451400e-06	7.300000e+00
57.434820	2110802.683322	3.458400e-06	7.300000e+00
58.459905	2106660.510216	3.465200e-06	7.300000e+00
59.483922	2101021.729745	3.474500e-06	7.300000e+00
60.508067	2095713.834582	3.483300e-06	7.300000e+00
61.532581	2090672.165421	3.491700e-06	7.300000e+00
62.556852	2083749.607513	3.503300e-06	7.300000e+00
63.580853	2078824.467479	3.511600e-06	7.300000e+00
64.604827	2072685.973878	3.522000e-06	7.300000e+00
65.628919	2066057.226955	3.533300e-06	7.300000e+00
66.653707	2057903.193979	3.547300e-06	7.300000e+00
67.677830	2052926.122782	3.555900e-06	7.300000e+00
68.702572	2046078.816077	3.567800e-06	7.300000e+00
69.727013	2038821.393660	3.580500e-06	7.300000e+00
70.750820	2030089.824522	3.595900e-06	7.300000e+00
71.774034	2023842.528417	3.607000e-06	7.300000e+00
72.797871	2019196.193953	3.615300e-06	7.300000e+00
73.821866	2014682.342551	3.623400e-06	7.300000e+00
74.846581	2005714.913727	3.639600e-06	7.300000e+00
75.870613	2000931.940904	3.648300e-06	7.300000e+00
76.895053	1996171.725458	3.657000e-06	7.300000e+00
77.919155	1990456.714383	3.667500e-06	7.300000e+00
78.943834	1987151.567944	3.673600e-06	7.300000e+00
79.967744	1983049.005759	3.681200e-06	7.300000e+00
80.992077	1977515.914940	3.691500e-06	7.300000e+00
82.016530	1974413.761393	3.697300e-06	7.300000e+00
83.042612	1968026.312242	3.709300e-06	7.300000e+00
84.070902	1961311.123052	3.722000e-06	7.300000e+00
85.094621	1953752.274917	3.736400e-06	7.300000e+00
86.117914	1947030.112288	3.749300e-06	7.300000e+00
87.142666	1939323.096541	3.764200e-06	7.300000e+00
88.167509	1932853.209066	3.776800e-06	7.300000e+00
89.191923	1928461.985523	3.785400e-06	7.300000e+00
90.215718	1924039.956775	3.794100e-06	7.300000e+00
91.239671	1917167.844105	3.807700e-06	7.300000e+00
92.264731	1909844.857808	3.822300e-06	7.300000e+00
93.288743	1906453.213549	3.829100e-06	7.300000e+00
94.312772	1901190.197151	3.839700e-06	7.300000e+00
95.337328	1899211.697063	3.843700e-06	7.300000e+00
96.361788	1893349.932566	3.855600e-06	7.300000e+00
97.386568	1885622.772124	3.871400e-06	7.300000e+00
98.409982	1878248.340452	3.886600e-06	7.300000e+00
99.434101	1872515.069899	3.898500e-06	7.300000e+00
100.458563	1867437.517587	3.909100e-06	7.300000e+00
101.480923	1860299.176881	3.924100e-06	7.300000e+00
102.504669	1853544.586634	3.938400e-06	7.300000e+00
103.528631	1847773.812236	3.950700e-06	7.300000e+00
104.552934	1842550.291527	3.961900e-06	7.300000e+00
