Time	SourceV	Current	Voltage
1.027699	5956969.654496	1.426900e-06	8.500000e+00
2.491834	5034948.465822	1.688200e-06	8.500000e+00
3.519519	4731158.855616	1.796600e-06	8.500000e+00
4.545402	4488804.393747	1.893600e-06	8.500000e+00
5.573040	4256597.726476	1.996900e-06	8.500000e+00
6.602302	4050126.268642	2.098700e-06	8.500000e+00
7.628093	3877560.330277	2.192100e-06	8.500000e+00
8.653005	3720400.927912	2.284700e-06	8.500000e+00
9.678331	3584078.259403	2.371600e-06	8.500000e+00
10.703299	3462039.752362	2.455200e-06	8.500000e+00
11.727691	3355837.182676	2.532900e-06	8.500000e+00
12.751711	3266466.835754	2.602200e-06	8.500000e+00
13.775455	3179590.767965	2.673300e-06	8.500000e+00
14.820469	3104115.692218	2.738300e-06	8.500000e+00
15.844589	3039948.499696	2.796100e-06	8.500000e+00
16.867794	2983188.853403	2.849300e-06	8.500000e+00
17.892259	2930226.144512	2.900800e-06	8.500000e+00
18.914838	2886934.076011	2.944300e-06	8.500000e+00
19.939914	2844331.414804	2.988400e-06	8.500000e+00
20.963850	2809545.845177	3.025400e-06	8.500000e+00
21.988459	2778050.135634	3.059700e-06	8.500000e+00
23.012763	2749652.249863	3.091300e-06	8.500000e+00
24.037490	2726543.704892	3.117500e-06	8.500000e+00
25.062127	2705541.585766	3.141700e-06	8.500000e+00
26.086906	2685114.986101	3.165600e-06	8.500000e+00
27.111537	2671863.703517	3.181300e-06	8.500000e+00
28.135600	2662323.425314	3.192700e-06	8.500000e+00
29.158878	2641802.641803	3.217500e-06	8.500000e+00
30.182857	2628811.777077	3.233400e-06	8.500000e+00
31.206853	2619656.670879	3.244700e-06	8.500000e+00
32.230685	2612410.486523	3.253700e-06	8.500000e+00
33.253977	2603448.803945	3.264900e-06	8.500000e+00
34.278117	2592649.077322	3.278500e-06	8.500000e+00
35.302748	2582566.159268	3.291300e-06	8.500000e+00
36.327609	2578335.911669	3.296700e-06	8.500000e+00
37.351079	2570072.264385	3.307300e-06	8.500000e+00
38.375674	2564411.995414	3.314600e-06	8.500000e+00
39.399589	2556467.863695	3.324900e-06	8.500000e+00
40.424989	2550790.745131	3.332300e-06	8.500000e+00
41.448961	2545596.118715	3.339100e-06	8.500000e+00
42.472940	2539891.232893	3.346600e-06	8.500000e+00
43.497367	2532399.821242	3.356500e-06	8.500000e+00
44.523044	2524727.477946	3.366700e-06	8.500000e+00
45.546887	2514569.712747	3.380300e-06	8.500000e+00
46.570680	2510633.270321	3.385600e-06	8.500000e+00
47.594155	2506339.564782	3.391400e-06	8.500000e+00
48.617959	2494863.516290	3.407000e-06	8.500000e+00
49.641024	2485452.791017	3.419900e-06	8.500000e+00
50.664819	2476834.314354	3.431800e-06	8.500000e+00
51.689551	2467272.357842	3.445100e-06	8.500000e+00
52.713903	2462840.089242	3.451300e-06	8.500000e+00
53.737984	2454873.646209	3.462500e-06	8.500000e+00
54.762178	2446958.574431	3.473700e-06	8.500000e+00
55.786058	2438044.974759	3.486400e-06	8.500000e+00
56.811188	2429196.078992	3.499100e-06	8.500000e+00
57.834902	2421445.460502	3.510300e-06	8.500000e+00
58.858899	2413538.531433	3.521800e-06	8.500000e+00
59.884023	2404390.133514	3.535200e-06	8.500000e+00
60.908766	2396391.316606	3.547000e-06	8.500000e+00
61.933146	2386500.828256	3.561700e-06	8.500000e+00
62.957001	2374965.074043	3.579000e-06	8.500000e+00
63.981148	2368479.714668	3.588800e-06	8.500000e+00
65.007212	2358621.455131	3.603800e-06	8.500000e+00
66.031259	2349689.011748	3.617500e-06	8.500000e+00
67.055015	2336898.248701	3.637300e-06	8.500000e+00
68.080859	2324627.375906	3.656500e-06	8.500000e+00
69.105672	2311478.530444	3.677300e-06	8.500000e+00
70.129802	2295188.205433	3.703400e-06	8.500000e+00
71.153199	2284639.161403	3.720500e-06	8.500000e+00
72.177119	2276562.123363	3.733700e-06	8.500000e+00
73.201788	2269571.718466	3.745200e-06	8.500000e+00
74.226092	2261901.593975	3.757900e-06	8.500000e+00
75.250742	2253924.480272	3.771200e-06	8.500000e+00
76.274295	2242684.889581	3.790100e-06	8.500000e+00
77.299144	2230327.202120	3.811100e-06	8.500000e+00
78.323962	2222803.347280	3.824000e-06	8.500000e+00
79.347868	2214925.995414	3.837600e-06	8.500000e+00
80.372107	2212907.760798	3.841100e-06	8.500000e+00
81.396793	2192756.165514	3.876400e-06	8.500000e+00
82.424015	2180661.381770	3.897900e-06	8.500000e+00
83.448823	2172523.961661	3.912500e-06	8.500000e+00
84.473050	2162079.666277	3.931400e-06	8.500000e+00
85.498180	2153043.390157	3.947900e-06	8.500000e+00
86.522704	2143487.580381	3.965500e-06	8.500000e+00
87.547200	2132517.122858	3.985900e-06	8.500000e+00
88.571208	2120493.950355	4.008500e-06	8.500000e+00
89.595184	2108187.207024	4.031900e-06	8.500000e+00
90.620252	2099646.765309	4.048300e-06	8.500000e+00
91.645115	2088965.347751	4.069000e-06	8.500000e+00
92.669179	2077325.382472	4.091800e-06	8.500000e+00
93.694083	2069687.598919	4.106900e-06	8.500000e+00
94.718403	2059956.862080	4.126300e-06	8.500000e+00
95.743085	2049575.617284	4.147200e-06	8.500000e+00
96.766760	2036903.906063	4.173000e-06	8.500000e+00
97.790166	2027188.170761	4.193000e-06	8.500000e+00
98.814514	2015459.761939	4.217400e-06	8.500000e+00
99.840214	2008506.616257	4.232000e-06	8.500000e+00
100.864091	2002355.712603	4.245000e-06	8.500000e+00
101.888093	1994977.351139	4.260700e-06	8.500000e+00
102.912734	1985239.162930	4.281600e-06	8.500000e+00
103.937825	1975917.057976	4.301800e-06	8.500000e+00
104.963920	1971380.198066	4.311700e-06	8.500000e+00
105.987270	1964909.036270	4.325900e-06	8.500000e+00
107.012974	1955506.476177	4.346700e-06	8.500000e+00
108.037782	1945792.509843	4.368400e-06	8.500000e+00
109.063032	1936703.957711	4.388900e-06	8.500000e+00
110.087115	1926389.266612	4.412400e-06	8.500000e+00
111.111056	1915967.901902	4.436400e-06	8.500000e+00
112.135549	1907925.748019	4.455100e-06	8.500000e+00
113.159909	1897956.905214	4.478500e-06	8.500000e+00
114.183300	1885076.844603	4.509100e-06	8.500000e+00
115.207106	1874641.612633	4.534200e-06	8.500000e+00
116.230751	1866081.229418	4.555000e-06	8.500000e+00
117.254417	1857598.671271	4.575800e-06	8.500000e+00
118.278232	1849353.814020	4.596200e-06	8.500000e+00
119.302525	1841461.036851	4.615900e-06	8.500000e+00
120.325868	1833793.579565	4.635200e-06	8.500000e+00
121.350158	1826268.182111	4.654300e-06	8.500000e+00
122.375110	1817132.351369	4.677700e-06	8.500000e+00
123.399096	1808510.638298	4.700000e-06	8.500000e+00
124.424180	1803292.600136	4.713600e-06	8.500000e+00
125.448355	1796964.187561	4.730200e-06	8.500000e+00
126.473123	1789812.806637	4.749100e-06	8.500000e+00
127.497247	1782045.368779	4.769800e-06	8.500000e+00
128.521946	1774233.948401	4.790800e-06	8.500000e+00
129.546126	1765316.718588	4.815000e-06	8.500000e+00
130.569905	1757650.951199	4.836000e-06	8.500000e+00
131.594133	1751241.321054	4.853700e-06	8.500000e+00
132.618354	1743410.932212	4.875500e-06	8.500000e+00
133.642416	1733420.344237	4.903600e-06	8.500000e+00
134.666051	1724872.663812	4.927900e-06	8.500000e+00
135.690273	1717032.967033	4.950400e-06	8.500000e+00
136.714555	1711535.750961	4.966300e-06	8.500000e+00
137.740219	1705902.422381	4.982700e-06	8.500000e+00
138.765209	1701054.653885	4.996900e-06	8.500000e+00
139.789522	1690566.638159	5.027900e-06	8.500000e+00
140.813539	1679310.889837	5.061600e-06	8.500000e+00
141.838371	1673425.995196	5.079400e-06	8.500000e+00
142.863936	1669186.811460	5.092300e-06	8.500000e+00
143.888424	1665132.133132	5.104700e-06	8.500000e+00
144.912407	1659216.459427	5.122900e-06	8.500000e+00
145.937118	1652249.975702	5.144500e-06	8.500000e+00
146.961513	1647063.382874	5.160700e-06	8.500000e+00
147.985339	1640324.977325	5.181900e-06	8.500000e+00
149.008463	1633735.680787	5.202800e-06	8.500000e+00
150.033000	1628196.532899	5.220500e-06	8.500000e+00
151.057473	1624183.131425	5.233400e-06	8.500000e+00
152.081222	1616215.393976	5.259200e-06	8.500000e+00
153.106192	1610061.940030	5.279300e-06	8.500000e+00
154.130393	1602866.302093	5.303000e-06	8.500000e+00
155.154434	1596004.356153	5.325800e-06	8.500000e+00
156.178281	1598255.081511	5.318300e-06	8.500000e+00
157.203204	1594537.302793	5.330700e-06	8.500000e+00
158.227708	1595674.782707	5.326900e-06	8.500000e+00
159.252171	1593610.559076	5.333800e-06	8.500000e+00
160.276219	1581777.918380	5.373700e-06	8.500000e+00
161.300310	1568121.022046	5.420500e-06	8.500000e+00
162.324910	1560606.616972	5.446600e-06	8.500000e+00
163.351438	1554413.620321	5.468300e-06	8.500000e+00
164.376271	1548184.980784	5.490300e-06	8.500000e+00
165.400283	1542537.746806	5.510400e-06	8.500000e+00
166.426468	1535071.877483	5.537200e-06	8.500000e+00
167.451386	1529107.001511	5.558800e-06	8.500000e+00
168.475314	1523761.719520	5.578300e-06	8.500000e+00
169.499499	1518562.189588	5.597400e-06	8.500000e+00
170.523316	1511729.240401	5.622700e-06	8.500000e+00
171.547797	1506317.673537	5.642900e-06	8.500000e+00
172.572289	1501289.342612	5.661800e-06	8.500000e+00
173.596312	1495531.001478	5.683600e-06	8.500000e+00
174.620207	1489842.777768	5.705300e-06	8.500000e+00
175.644381	1484664.291204	5.725200e-06	8.500000e+00
176.668263	1478955.335549	5.747300e-06	8.500000e+00
177.692275	1474695.952393	5.763900e-06	8.500000e+00
178.716493	1470257.554529	5.781300e-06	8.500000e+00
179.741725	1465239.351158	5.801100e-06	8.500000e+00
180.765615	1459002.042603	5.825900e-06	8.500000e+00
181.790221	1451849.827486	5.854600e-06	8.500000e+00
182.814270	1449151.819964	5.865500e-06	8.500000e+00
183.838669	1444521.863263	5.884300e-06	8.500000e+00
184.863394	1437948.301529	5.911200e-06	8.500000e+00
185.886685	1431940.700809	5.936000e-06	8.500000e+00
186.911423	1427491.812915	5.954500e-06	8.500000e+00
187.935807	1423570.985949	5.970900e-06	8.500000e+00
188.964324	1419173.873844	5.989400e-06	8.500000e+00
189.989416	1415557.813046	6.004700e-06	8.500000e+00
191.013573	1411608.403222	6.021500e-06	8.500000e+00
192.037578	1407214.873433	6.040300e-06	8.500000e+00
193.061937	1403821.698129	6.054900e-06	8.500000e+00
194.086493	1399822.140246	6.072200e-06	8.500000e+00
195.110533	1394951.915187	6.093400e-06	8.500000e+00
196.134511	1389365.631998	6.117900e-06	8.500000e+00
197.158535	1384477.563319	6.139500e-06	8.500000e+00
198.182615	1380520.050024	6.157100e-06	8.500000e+00
199.206542	1375716.181659	6.178600e-06	8.500000e+00
200.230505	1371786.388651	6.196300e-06	8.500000e+00
201.255136	1365483.782872	6.224900e-06	8.500000e+00
202.279560	1358695.652174	6.256000e-06	8.500000e+00
203.303596	1353352.333339	6.280700e-06	8.500000e+00
204.328368	1348457.206314	6.303500e-06	8.500000e+00
205.352620	1344319.853232	6.322900e-06	8.500000e+00
206.376660	1339152.080412	6.347300e-06	8.500000e+00
207.400725	1334505.604924	6.369400e-06	8.500000e+00
208.425262	1330786.573146	6.387200e-06	8.500000e+00
209.448621	1327564.933544	6.402700e-06	8.500000e+00
210.473526	1324070.035516	6.419600e-06	8.500000e+00
211.497383	1321435.234127	6.432400e-06	8.500000e+00
212.521438	1318422.236354	6.447100e-06	8.500000e+00
213.546027	1315260.112029	6.462600e-06	8.500000e+00
214.570600	1310757.463607	6.484800e-06	8.500000e+00
215.594483	1307169.439916	6.502600e-06	8.500000e+00
216.618333	1303161.316040	6.522600e-06	8.500000e+00
217.641659	1299137.983738	6.542800e-06	8.500000e+00
218.667361	1293169.024798	6.573000e-06	8.500000e+00
219.691249	1289070.201247	6.593900e-06	8.500000e+00
220.714545	1285521.997550	6.612100e-06	8.500000e+00
221.738784	1281664.656212	6.632000e-06	8.500000e+00
222.764546	1276487.107480	6.658900e-06	8.500000e+00
223.788547	1272531.289299	6.679600e-06	8.500000e+00
224.812557	1268410.606897	6.701300e-06	8.500000e+00
225.836810	1264053.298436	6.724400e-06	8.500000e+00
226.861509	1260323.532464	6.744300e-06	8.500000e+00
227.886371	1256262.839745	6.766100e-06	8.500000e+00
228.909794	1252412.736301	6.786900e-06	8.500000e+00
229.935422	1247212.114098	6.815200e-06	8.500000e+00
230.960080	1244400.199104	6.830600e-06	8.500000e+00
231.984771	1240731.009517	6.850800e-06	8.500000e+00
233.008451	1237695.847166	6.867600e-06	8.500000e+00
234.032612	1233099.286253	6.893200e-06	8.500000e+00
235.056355	1230297.152948	6.908900e-06	8.500000e+00
236.080553	1226905.311778	6.928000e-06	8.500000e+00
237.104390	1222933.601899	6.950500e-06	8.500000e+00
238.128512	1218550.641531	6.975500e-06	8.500000e+00
239.152864	1215483.834065	6.993100e-06	8.500000e+00
240.177459	1211792.883212	7.014400e-06	8.500000e+00
241.201423	1207901.094216	7.037000e-06	8.500000e+00
242.224851	1204051.278419	7.059500e-06	8.500000e+00
243.250096	1200259.820949	7.081800e-06	8.500000e+00
244.274603	1196424.801182	7.104500e-06	8.500000e+00
245.298341	1192915.485446	7.125400e-06	8.500000e+00
246.322240	1188379.050974	7.152600e-06	8.500000e+00
247.346929	1185247.158893	7.171500e-06	8.500000e+00
248.370854	1181162.541862	7.196300e-06	8.500000e+00
249.394742	1176438.022477	7.225200e-06	8.500000e+00
250.418819	1173741.335027	7.241800e-06	8.500000e+00
251.444409	1169832.094688	7.266000e-06	8.500000e+00
252.468749	1167069.420035	7.283200e-06	8.500000e+00
253.492475	1162138.882433	7.314100e-06	8.500000e+00
254.515967	1159301.691217	7.332000e-06	8.500000e+00
255.541094	1155582.141498	7.355600e-06	8.500000e+00
256.568520	1150405.348708	7.388700e-06	8.500000e+00
257.592850	1146247.724361	7.415500e-06	8.500000e+00
258.616912	1142841.776917	7.437600e-06	8.500000e+00
259.642082	1139242.202892	7.461100e-06	8.500000e+00
260.666902	1135013.152799	7.488900e-06	8.500000e+00
261.690790	1131372.288034	7.513000e-06	8.500000e+00
262.714734	1129117.959617	7.528000e-06	8.500000e+00
263.740115	1127679.898111	7.537600e-06	8.500000e+00
264.764776	1126021.699101	7.548700e-06	8.500000e+00
265.789806	1123446.999736	7.566000e-06	8.500000e+00
266.813628	1120603.280072	7.585200e-06	8.500000e+00
267.837640	1116892.673184	7.610400e-06	8.500000e+00
268.862114	1114213.430860	7.628700e-06	8.500000e+00
269.886527	1110472.408027	7.654400e-06	8.500000e+00
270.909844	1107535.147954	7.674700e-06	8.500000e+00
271.933888	1104240.282686	7.697600e-06	8.500000e+00
272.957705	1101307.316568	7.718100e-06	8.500000e+00
273.981497	1098460.862486	7.738100e-06	8.500000e+00
275.005424	1095247.912586	7.760800e-06	8.500000e+00
276.028953	1091829.263593	7.785100e-06	8.500000e+00
277.053366	1089450.276208	7.802100e-06	8.500000e+00
278.077834	1086887.027684	7.820500e-06	8.500000e+00
279.101814	1084875.558392	7.835000e-06	8.500000e+00
280.125870	1080861.128419	7.864100e-06	8.500000e+00
281.150092	1077149.229521	7.891200e-06	8.500000e+00
282.174759	1072947.829490	7.922100e-06	8.500000e+00
283.198499	1071068.548387	7.936000e-06	8.500000e+00
284.221754	1066526.136164	7.969800e-06	8.500000e+00
285.246308	1063816.472885	7.990100e-06	8.500000e+00
286.270558	1061173.533084	8.010000e-06	8.500000e+00
287.294703	1058715.093541	8.028600e-06	8.500000e+00
288.318557	1055861.272251	8.050300e-06	8.500000e+00
289.342623	1052175.527635	8.078500e-06	8.500000e+00
290.366552	1048282.666338	8.108500e-06	8.500000e+00
291.390871	1045960.745708	8.126500e-06	8.500000e+00
292.415167	1044303.019879	8.139400e-06	8.500000e+00
293.439191	1041360.384201	8.162400e-06	8.500000e+00
294.463501	1038776.931820	8.182700e-06	8.500000e+00
295.485908	1035978.939158	8.204800e-06	8.500000e+00
296.510758	1031228.010579	8.242600e-06	8.500000e+00
297.536265	1028271.415264	8.266300e-06	8.500000e+00
298.560685	1023701.705367	8.303200e-06	8.500000e+00
299.584749	1020248.940742	8.331300e-06	8.500000e+00
300.608565	1018317.739095	8.347100e-06	8.500000e+00
301.631795	1016393.834675	8.362900e-06	8.500000e+00
302.655637	1014174.581206	8.381200e-06	8.500000e+00
303.678815	1011964.997917	8.399500e-06	8.500000e+00
304.703565	1009297.410262	8.421700e-06	8.500000e+00
305.727851	1005441.211261	8.454000e-06	8.500000e+00
306.751635	1001260.410163	8.489300e-06	8.500000e+00
307.774964	997652.582160	8.520000e-06	8.500000e+00
308.799824	993803.343856	8.553000e-06	8.500000e+00
309.824261	991149.616950	8.575900e-06	8.500000e+00
310.848582	986994.890850	8.612000e-06	8.500000e+00
311.871903	983659.676897	8.641200e-06	8.500000e+00
312.896023	981116.395032	8.663600e-06	8.500000e+00
313.920649	978158.300536	8.689800e-06	8.500000e+00
314.944910	975587.360979	8.712700e-06	8.500000e+00
315.968730	972250.817835	8.742600e-06	8.500000e+00
316.992732	970175.658863	8.761300e-06	8.500000e+00
318.017271	966260.458348	8.796800e-06	8.500000e+00
319.041714	963576.797071	8.821300e-06	8.500000e+00
320.065880	961592.850274	8.839500e-06	8.500000e+00
321.089931	959021.572344	8.863200e-06	8.500000e+00
322.113781	957541.484077	8.876900e-06	8.500000e+00
323.138666	955313.792483	8.897600e-06	8.500000e+00
324.163025	952391.623436	8.924900e-06	8.500000e+00
325.186967	950623.497176	8.941500e-06	8.500000e+00
326.211453	947920.151667	8.967000e-06	8.500000e+00
327.235958	944517.906948	8.999300e-06	8.500000e+00
328.259774	941035.803645	9.032600e-06	8.500000e+00
329.283849	938365.918550	9.058300e-06	8.500000e+00
330.308192	936205.833113	9.079200e-06	8.500000e+00
331.333037	933552.992861	9.105000e-06	8.500000e+00
332.356762	929795.007548	9.141800e-06	8.500000e+00
333.380808	927441.352973	9.165000e-06	8.500000e+00
334.405247	924083.798093	9.198300e-06	8.500000e+00
335.433629	921269.400850	9.226400e-06	8.500000e+00
336.457939	918105.031216	9.258200e-06	8.500000e+00
337.482111	914913.083257	9.290500e-06	8.500000e+00
338.505908	912526.302229	9.314800e-06	8.500000e+00
339.530686	909869.406979	9.342000e-06	8.500000e+00
340.554862	906734.369500	9.374300e-06	8.500000e+00
341.578762	903668.895717	9.406100e-06	8.500000e+00
342.603086	901369.020477	9.430100e-06	8.500000e+00
343.627277	898586.576174	9.459300e-06	8.500000e+00
344.652128	895623.037532	9.490600e-06	8.500000e+00
345.676727	893532.924060	9.512800e-06	8.500000e+00
346.700082	889586.603872	9.555000e-06	8.500000e+00
347.724986	886802.295253	9.585000e-06	8.500000e+00
348.749154	884412.489985	9.610900e-06	8.500000e+00
349.773878	881815.918333	9.639200e-06	8.500000e+00
350.798146	879352.796342	9.666200e-06	8.500000e+00
351.822328	875873.297199	9.704600e-06	8.500000e+00
352.847966	872913.992298	9.737500e-06	8.500000e+00
353.872101	869992.425948	9.770200e-06	8.500000e+00
354.896039	867656.816210	9.796500e-06	8.500000e+00
355.922941	864172.427816	9.836000e-06	8.500000e+00
356.947599	860742.060920	9.875200e-06	8.500000e+00
357.971926	857970.546376	9.907100e-06	8.500000e+00
358.996050	855139.387720	9.939900e-06	8.500000e+00
360.020145	852053.448812	9.975900e-06	8.500000e+00
361.045301	851021.225471	9.988000e-06	8.500000e+00
362.069829	848303.393214	1.002000e-05	8.500000e+00
363.093842	846276.383911	1.004400e-05	8.500000e+00
364.117096	844678.525291	1.006300e-05	8.500000e+00
365.142127	842585.249802	1.008800e-05	8.500000e+00
366.166703	840918.084685	1.010800e-05	8.500000e+00
367.190169	838429.670546	1.013800e-05	8.500000e+00
368.214045	836202.656173	1.016500e-05	8.500000e+00
369.238112	834151.128557	1.019000e-05	8.500000e+00
370.262199	832761.830117	1.020700e-05	8.500000e+00
371.286997	829835.009275	1.024300e-05	8.500000e+00
372.311836	827170.105099	1.027600e-05	8.500000e+00
373.335289	824362.331491	1.031100e-05	8.500000e+00
374.359892	821097.372488	1.035200e-05	8.500000e+00
375.383858	817622.162370	1.039600e-05	8.500000e+00
376.407132	815582.421800	1.042200e-05	8.500000e+00
377.431443	812308.868502	1.046400e-05	8.500000e+00
378.456203	808830.526216	1.050900e-05	8.500000e+00
379.479811	805610.842574	1.055100e-05	8.500000e+00
380.504348	803326.717702	1.058100e-05	8.500000e+00
381.529602	801282.051282	1.060800e-05	8.500000e+00
382.557937	801131.008483	1.061000e-05	8.500000e+00
383.582316	800000.000000	1.062500e-05	8.500000e+00
384.606198	796327.524827	1.067400e-05	8.500000e+00
385.629985	793280.447970	1.071500e-05	8.500000e+00
386.654769	790036.248722	1.075900e-05	8.500000e+00
387.679024	786600.037016	1.080600e-05	8.500000e+00
388.703051	784567.103563	1.083400e-05	8.500000e+00
389.727062	781609.195402	1.087500e-05	8.500000e+00
390.751548	779316.035573	1.090700e-05	8.500000e+00
391.775367	776255.707763	1.095000e-05	8.500000e+00
392.799225	772867.794144	1.099800e-05	8.500000e+00
393.823322	770206.596593	1.103600e-05	8.500000e+00
394.848283	768257.411424	1.106400e-05	8.500000e+00
395.873131	765420.981540	1.110500e-05	8.500000e+00
396.897181	763427.339680	1.113400e-05	8.500000e+00
397.921228	760286.225403	1.118000e-05	8.500000e+00
398.945405	756968.563541	1.122900e-05	8.500000e+00
399.971192	753947.135001	1.127400e-05	8.500000e+00
400.996223	751547.303271	1.131000e-05	8.500000e+00
402.020249	749823.570924	1.133600e-05	8.500000e+00
403.044345	747187.060478	1.137600e-05	8.500000e+00
404.069233	745287.154757	1.140500e-05	8.500000e+00
405.093344	742747.291157	1.144400e-05	8.500000e+00
406.116422	739644.970414	1.149200e-05	8.500000e+00
407.139947	737143.352701	1.153100e-05	8.500000e+00
408.164317	733517.431826	1.158800e-05	8.500000e+00
409.188161	732569.163147	1.160300e-05	8.500000e+00
410.212172	730868.443680	1.163000e-05	8.500000e+00
411.236548	729425.898910	1.165300e-05	8.500000e+00
412.261289	726992.815600	1.169200e-05	8.500000e+00
413.286266	725379.757638	1.171800e-05	8.500000e+00
414.310277	724143.806441	1.173800e-05	8.500000e+00
415.334504	725503.584841	1.171600e-05	8.500000e+00
416.359716	721194.637706	1.178600e-05	8.500000e+00
417.384207	717541.786257	1.184600e-05	8.500000e+00
418.408137	715307.582260	1.188300e-05	8.500000e+00
