Time	SourceV	Current	Voltage
1.029698	8811814.881393	5.674200e-08	5.000000e-01
2.088232	8194840.528403	6.101400e-08	5.000000e-01
3.117627	7850895.787209	6.368700e-08	5.000000e-01
4.147984	7611045.148720	6.569400e-08	5.000000e-01
5.175600	7426220.499339	6.732900e-08	5.000000e-01
6.205038	7283533.387717	6.864800e-08	5.000000e-01
7.229127	7173806.995897	6.969800e-08	5.000000e-01
8.253214	7067237.699473	7.074900e-08	5.000000e-01
9.277782	6972625.472395	7.170900e-08	5.000000e-01
10.299891	6899977.920071	7.246400e-08	5.000000e-01
11.321189	6833868.653044	7.316500e-08	5.000000e-01
12.343826	6764526.821349	7.391500e-08	5.000000e-01
13.368133	6710778.852994	7.450700e-08	5.000000e-01
14.393327	6664800.522520	7.502100e-08	5.000000e-01
15.417258	6625675.818934	7.546400e-08	5.000000e-01
16.439333	6586313.640256	7.591500e-08	5.000000e-01
17.461076	6544416.957893	7.640100e-08	5.000000e-01
18.486001	6505419.014039	7.685900e-08	5.000000e-01
19.511393	6466883.091687	7.731700e-08	5.000000e-01
20.535622	6416590.737010	7.792300e-08	5.000000e-01
21.559246	6377306.990804	7.840300e-08	5.000000e-01
22.581036	6352917.259606	7.870400e-08	5.000000e-01
23.602837	6317119.393557	7.915000e-08	5.000000e-01
24.627775	6294692.315440	7.943200e-08	5.000000e-01
25.652166	6278646.323853	7.963500e-08	5.000000e-01
26.676014	6271401.156446	7.972700e-08	5.000000e-01
27.700200	6248906.441373	8.001400e-08	5.000000e-01
28.721289	6210022.977085	8.051500e-08	5.000000e-01
29.743406	6176423.356763	8.095300e-08	5.000000e-01
30.767291	6148700.164785	8.131800e-08	5.000000e-01
31.791560	6124673.861117	8.163700e-08	5.000000e-01
32.815189	6089911.452687	8.210300e-08	5.000000e-01
33.839168	6062957.753310	8.246800e-08	5.000000e-01
34.861199	6030708.367005	8.290900e-08	5.000000e-01
35.882621	6011566.253472	8.317300e-08	5.000000e-01
36.907256	5996354.216636	8.338400e-08	5.000000e-01
37.931376	5981862.991410	8.358600e-08	5.000000e-01
38.955525	5954011.217357	8.397700e-08	5.000000e-01
39.979614	5936620.638068	8.422300e-08	5.000000e-01
41.002348	5924311.002630	8.439800e-08	5.000000e-01
42.024078	5905558.311483	8.466600e-08	5.000000e-01
43.047600	5903048.334160	8.470200e-08	5.000000e-01
44.071575	5882768.195402	8.499400e-08	5.000000e-01
45.095245	5866478.939341	8.523000e-08	5.000000e-01
46.116370	5863383.172090	8.527500e-08	5.000000e-01
47.138126	5842827.928717	8.557500e-08	5.000000e-01
